sequence,color_space,umap_components,original_feature_dim,umap_applied,crop_center_ratio,crop_method,experiment_stage,positive_label,negative_label,true_positive,false_positive,true_negative,false_negative,accuracy,num_samples
F_20200220_1_0090_0120,h,28,800,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,h,38,800,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,h,43,800,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,h,48,800,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0090_0120,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,56,50,108,105,0.5141065830721003,319
F_20200220_1_0090_0120,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,56,49,109,105,0.5172413793103449,319
F_20200220_1_0120_0150,h,18,800,True,1.0,sam2_mask,umap_color,1,0,54,53,111,108,0.5061349693251533,326
F_20200220_1_0120_0150,h,13,800,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,h,8,800,True,1.0,sam2_mask,umap_color,1,0,54,51,113,108,0.5122699386503068,326
F_20200220_1_0120_0150,h,23,800,True,1.0,sam2_mask,umap_color,1,0,54,51,113,108,0.5122699386503068,326
F_20200220_1_0120_0150,h,28,800,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,h,3,800,True,1.0,sam2_mask,umap_color,1,0,54,53,111,108,0.5061349693251533,326
F_20200220_1_0120_0150,h,38,800,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,h,33,800,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,h,43,800,True,1.0,sam2_mask,umap_color,1,0,54,51,113,108,0.5122699386503068,326
F_20200220_1_0120_0150,h,48,800,True,1.0,sam2_mask,umap_color,1,0,54,53,111,108,0.5061349693251533,326
F_20200220_1_0120_0150,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,54,53,111,108,0.5061349693251533,326
F_20200220_1_0120_0150,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,54,51,113,108,0.5122699386503068,326
F_20200220_1_0120_0150,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,54,51,113,108,0.5122699386503068,326
F_20200220_1_0120_0150,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0120_0150,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,54,53,111,108,0.5061349693251533,326
F_20200220_1_0120_0150,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,54,52,112,108,0.50920245398773,326
F_20200220_1_0150_0180,h,8,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,13,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,3,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,28,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,23,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,18,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,33,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,38,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,43,800,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,h,48,800,True,1.0,sam2_mask,umap_color,1,0,34,32,66,64,0.5102040816326531,196
F_20200220_1_0150_0180,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0150_0180,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,64,64,34,34,0.5,196
F_20200220_1_0330_0360,h,8,800,True,1.0,sam2_mask,umap_color,1,0,91,87,42,40,0.5115384615384615,260
F_20200220_1_0330_0360,h,13,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,h,3,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,h,28,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,h,33,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,h,23,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,h,38,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,h,18,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,h,43,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,h,48,800,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,91,87,42,40,0.5115384615384615,260
F_20200220_1_0330_0360,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0330_0360,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,91,88,41,40,0.5076923076923077,260
F_20200220_1_0360_0390,h,8,800,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,h,13,800,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,h,3,800,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,h,23,800,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,h,18,800,True,1.0,sam2_mask,umap_color,1,0,113,107,54,49,0.5170278637770898,323
F_20200220_1_0360_0390,h,28,800,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,h,33,800,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,h,38,800,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,h,43,800,True,1.0,sam2_mask,umap_color,1,0,113,107,54,49,0.5170278637770898,323
F_20200220_1_0360_0390,h,48,800,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,113,107,54,49,0.5170278637770898,323
F_20200220_1_0360_0390,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0360_0390,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,113,107,54,49,0.5170278637770898,323
F_20200220_1_0360_0390,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,113,108,53,49,0.5139318885448917,323
F_20200220_1_0390_0420,h,8,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,3,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,18,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,28,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,13,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,23,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,33,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,38,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,43,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,h,48,800,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0390_0420,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,110,105,55,52,0.5124223602484472,322
F_20200220_1_0420_0450,h,23,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,18,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,3,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,13,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,8,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,38,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,28,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,33,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,43,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,h,48,800,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0420_0450,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,106,104,60,58,0.5060975609756098,328
F_20200220_1_0450_0480,h,28,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,3,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,8,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,33,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,18,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,13,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,23,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,38,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,43,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,h,48,800,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0450_0480,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,111,103,60,52,0.5245398773006135,326
F_20200220_1_0480_0510,h,8,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,3,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,18,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,23,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,13,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,33,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,28,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,38,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,43,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,h,48,800,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0480_0510,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,53,53,109,108,0.5015479876160991,323
F_20200220_1_0510_0540,h,3,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,8,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,18,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,13,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,23,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,28,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,33,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,38,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,43,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,h,48,800,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,43,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0510_0540,rgb,48,864,True,1.0,sam2_mask,umap_color,1,0,120,98,61,44,0.5603715170278638,323
F_20200220_1_0540_0570,h,3,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,23,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,8,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,28,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,33,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,18,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,13,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,38,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,43,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,h,48,800,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,rgb,3,864,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,rgb,8,864,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,rgb,13,864,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,rgb,18,864,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,rgb,23,864,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,rgb,28,864,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,rgb,33,864,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
F_20200220_1_0540_0570,rgb,38,864,True,1.0,sam2_mask,umap_color,1,0,98,99,64,62,0.5015479876160991,323
